Arc_ID,open_water_fraction
13718,75.5744
13719,62.72241
13720,63.07055
13721,67.97455
13722,47.7519
13723,26.88461
13724,20.67138
13725,20.78058
13726,22.26297
13727,16.23019
13728,12.86846
13729,4.88228
13730,3.39368
13731,1.66763
13732,8.85752
13733,17.29183
13734,64.12312
13735,74.02189
13736,26.06337
13737,13.05039
13738,14.81544
13739,13.88432
13740,3.5054
13741,16.33718
13742,11.10638
13743,22.52263
13744,12.95237
13745,14.94091
13746,14.56582
13747,14.84926
13748,26.93746
13749,17.92543
13750,16.02572
13751,12.13697
13752,29.1633
13753,22.47734
13754,7.74774
13755,3.9686
13756,1.91823
13757,0.13627
13758,1.81408
13759,1.06222
13760,0
13761,0.13613
13762,1.52857
13763,0.07499
13764,0.28377
13765,0.15986
13766,2.68417
13767,2.79631
13768,3.1041
13769,1.8816
13770,1.23879
13771,1.68896
13772,1.30545
13773,0.34992
13774,0.21882
13775,0.67235
13776,1.59572
13777,1.74865
13778,1.06954
13779,0.32897
13780,0.23491
13781,2.06935
13782,3.89537
13783,11.22978
13784,2.06391
13785,0
13786,0
13787,0
13788,0
13789,0
13790,0
13791,0
13792,0
13793,0
13794,0
13795,0
13796,0
13797,0
13798,0
13799,0.10504
13800,0.13071
13801,0
13802,0.1507
13803,0.10242
13804,0.0429
13805,0.171
13806,0.6365
13807,1.15212
13808,1.59253
13809,1.54755
13810,2.55914
13811,1.91164
13812,6.63505
13813,1.81004
13814,1.91509
13815,3.88723
13816,7.05441
13817,8.1009
13818,31.99497
13819,35.79523
13820,1.98532
13821,4.63077
13822,1.92695
13823,1.35365
13824,1.73885
13825,2.2273
13826,2.84005
13827,5.05273
13828,2.45226
13829,0.11917
13830,0.12951
13831,0
13832,0.38354
13833,0.11251
13834,0.09509
13835,2.4137
13836,13.16054
13837,1.00309
13838,3.87154
13839,16.87641
13840,23.13725
13841,9.28452
13842,20.66114
13843,16.79442
13844,9.10777
13845,18.67601
13846,3.62189
13847,1.0049
13848,3.08511
13849,4.89638
13850,4.80413
13851,6.40284
13852,5.73832
13853,9.55187
13854,9.95391
13855,20.43933
13856,47.04465
13857,10.59679
13858,42.46815
13859,18.57897
13860,15.01687
13861,3.92589
13862,1.83526
13863,25.79741
13864,2.00001
13865,6.84448
13866,0.28271
13867,0.6682
13868,0.47168
13869,1.07552
13870,15.38007
13871,6.47476
13872,4.48994
13873,12.33803
13874,1.4549
13875,1.40126
13876,0.85272
13877,0.1191
13878,1.38366
13879,1.38491
13880,0.55894
13881,0.1478
13882,0.01137
13883,0.05223
13884,0.10541
13885,0
13886,0.48194
13887,0.72241
13888,0.20625
13889,0
13890,0.93444
13891,0.54302
13892,0.67225
13893,1.62884
13894,0.36431
13895,1.31563
13896,0.13735
13897,0.19095
13898,0
13899,22.60583
13900,16.46358
13901,2.89138
13902,17.7147
13903,5.39435
13904,0
13905,0
13906,0
13907,3.0352
13908,0.1121
13909,0
13910,0
13911,3.55765
13912,0.52381
13913,5.20172
13914,7.40171
13915,31.91371
13916,29.31353
13917,8.57725
13918,25.41576
13919,39.479
13920,5.14556
13921,0.61995
13922,0.26766
13923,0
13924,17.43964
13925,18.00191
13926,8.18873
13927,14.84667
13928,29.62695
13929,28.92211
13930,51.95755
13931,69.0903
13932,66.00526
13933,30.75583
13934,42.3359
13935,59.15259
13936,39.50497
13937,15.39101
13938,12.28417
13939,17.07311
13940,54.28282
13941,34.49746
13942,69.00101
13943,38.70947
13944,33.22626
13945,83.66385
13946,86.78818
13947,40.93374
13948,39.44797
13949,16.3614
13950,4.6075
13951,0.90139
13952,0.8881
13953,1.11311
13954,1.66906
13955,1.4064
13956,1.8163
13957,0.1997
13958,1.43686
13959,1.79425
13960,7.2442
13961,5.49858
13962,24.20988
13963,81.23354
13964,86.75953
13965,77.58846
13966,81.77265
13967,84.72739
13968,97.42957
13969,63.75628
13970,28.35624
13971,23.53945
13972,10.51564
13973,7.24708
13974,21.12202
13975,33.32644
13976,54.89397
13977,39.94855
13978,29.19036
13979,8.6312
13980,3.3286
13981,10.1149
13982,7.0778
13983,6.4289
13984,0.1086
13985,1.1039
13986,0
13987,0.3034
13988,0.6266
13989,3.1207
13990,4.7338
13991,3.91234
13992,19.2164
13993,18.1968
13994,1.2512
13995,0
13996,0
13997,0
13998,0.41218
13999,1.29647
14000,2.29759
14001,2.21869
14002,1.07456
14003,1.31187
14004,2.86891
14005,1.48443
14006,0
14007,0.03706
14008,0.1114
14009,0.0752
14010,0.22805
14011,0
14012,0
14013,0.8843
14014,1.04767
14015,0.94773
14016,2.71691
14017,1.17278
14018,1.32584
14019,0
14020,0
14021,0
14022,0.14996
14023,0
14024,0.11133
14025,2.11148
14026,0.57585
14027,1.29655
14028,0.0444
14029,3.26881
14030,3.11741
14031,21.70565
14032,55.15572
14033,21.93275
14034,2.29389
14035,14.10239
14036,18.21662
14037,9.46493
14038,27.2174
14039,41.43008
14040,0.80872
14041,0
14042,0.07781
14043,0.09732
14044,0.56473
14045,2.64056
14046,6.26538
14047,13.32781
14048,27.56207
14049,10.52389
14050,13.22314
14051,10.5223
14052,7.8523
14053,7.05925
14054,7.46143
14055,16.12701
14056,13.92524
14057,2.63854
14058,0
14059,0.9789
14060,2.50279
14061,4.55199
14062,3.47137
14063,0.30817
14064,0.97874
14065,0.7167
14066,0.5168
14067,1.78973
14068,0.49257
14069,0.06386
14070,0.97584
14071,0.67153
14072,0.0936
14073,0
14074,0.78351
14075,0.691
14076,0.0373
14077,0.20731
14078,0.1116
14079,0.0745
14080,2.8653
14081,3.7501
14082,3.9199
14083,43.3396
14084,58.57457
14085,33.38134
14086,43.48154
14087,44.253
14088,23.0198
14089,29.46498
14090,48.3056
14091,29.5633
14092,23.12556
14093,44.39817
14094,37.27327
14095,25.31999
14096,41.52347
14097,52.85633
14098,30.1674
14099,46.9078
14100,48.6955
14101,42.9419
14102,39.3158
14103,35.76871
14104,35.65179
14105,35.83883
14106,23.10708
14107,16.7666
14108,14.4425
14109,15.92764
14110,11.8407
14111,0.4882
14112,21.5943
14113,15.8797
14114,15.0474
14115,7.2224
14116,16.9094
14117,8.3377
14118,20.1955
14119,12.95195
14120,7.8435
14121,3.09276
14122,9.51014
14123,14.7204
14124,17.95708
14125,5.48986
14126,22.86617
14127,22.22775
14128,6.8417
14129,0.2254
14130,1.34572
14131,2.80829
14132,8.82666
14133,2.81867
14134,6.26581
14135,2.19119
14136,3.6793
14137,1.9733
14138,0.225
14139,0.18406
14140,0.1669
14141,1.48292
14142,4.1754
14143,0.82083
14144,0.22452
14145,0.0377
14146,11.43653
14147,2.66024
14148,51.89202
14149,77.25435
14150,77.17838
14151,73.69817
14152,21.9109
14153,2.485
14154,15.0567
14155,26.6462
14156,66.43481
14157,63.11076
14158,75.44748
14159,64.742
14160,74.71452
14161,73.08696
14162,34.26234
14163,3.8684
14164,7.9896
14165,6.15081
14166,22.15744
14167,54.5867
14168,75.19584
14169,67.54744
14170,58.26954
14171,32.1991
14172,1.45949
14173,0
14174,0.20165
14175,0.35229
14176,2.04163
14177,10.9923
14178,2.31299
14179,0.34846
14180,7.42808
14181,10.7522
14182,0.90572
14183,3.11756
14184,2.10906
14185,1.90708
14186,2.75366
14187,1.37349
14188,0.61527
14189,0.26271
14190,0.4893
14191,0.29782
14192,3.38478
14193,46.86432
14194,55.33747
14195,38.45407
14196,0.63978
14197,0.00106
14198,0
14199,1.44055
14200,1.49415
14201,1.7136
14202,1.98175
14203,3.31499
14204,2.74157
14205,3.53995
14206,4.51763
14207,2.2011
14208,1.83319
14209,3.09443
14210,1.72507
14211,0.56041
14212,0.18699
14213,2.39512
14214,0.64066
14215,2.68939
14216,0.53941
14217,1.26432
14218,0.26035
14219,1.39042
14220,0.07508
14221,0.01345
14222,0.23951
14223,0
14224,0.12412
14225,0.05379
14226,0
14227,0.8912
14228,0.86087
14229,11.1467
14230,33.43909
14231,44.00436
14232,42.86039
14233,52.91666
14234,53.10228
14235,64.73949
14236,76.30098
14237,73.00708
14238,53.11546
14239,37.27514
14240,40.29917
14241,43.18743
14242,45.30765
14243,39.60059
14244,40.55075
14245,51.47587
14246,59.1465
14247,47.00056
14248,41.61849
14249,23.99094
14250,21.24184
14251,18.23347
14252,18.47208
14253,14.20788
14254,28.63323
14255,62.47775
14256,62.1643
14257,65.10421
14258,52.27221
14259,49.16794
14260,32.57469
14261,59.32693
14262,40.04636
14263,41.53234
14264,34.74209
14265,21.02203
14266,12.09171
14267,9.49035
14268,5.33674
14269,14.33599
14270,5.88244
14271,21.30143
14272,19.98784
14273,13.75018
14274,43.84582
14275,48.19213
14276,21.27946
14277,21.83482
14278,28.99489
14279,24.25031
14280,4.31082
14281,34.25389
14282,56.21145
14283,10.52531
14284,13.6488
14285,9.98086
14286,33.82206
14287,12.46494
14288,15.58473
14289,17.62532
14290,20.73309
14291,26.39709
14292,27.84185
14293,8.48218
14294,3.28189
14295,0.13207
14296,0.16928
14297,0.66496
14298,3.2295
14299,5.96993
14300,0.17049
14301,0
14302,0
14303,0
14304,0.07205
14305,0
14306,2.28011
14307,2.78381
14308,1.97184
14309,6.9747
14310,2.99339
14311,0.98057
14312,4.93405
14313,3.03564
14314,0.01827
14315,0.01889
14316,0.47914
14317,1.22523
14318,0.5179
14319,2.56941
14320,8.00154
14321,0.93536
14322,0
14323,0
14324,0
14325,0
14326,0
14327,0
14328,0
14329,0
14330,0
14331,0
14332,0
14333,0
14334,0.01153
14335,0.31676
14336,0.3313
14337,0.0376
14338,0.91767
14339,0.63006
14340,0.81329
14341,2.4953
14342,0.78468
14343,1.73388
14344,0.32645
14345,0.50017
14346,0.37397
14347,1.2569
14348,7.93758
14349,3.3892
14350,4.09598
14351,21.96675
14352,37.89582
14353,12.86676
14354,9.88169
14355,8.81676
14356,3.64283
14357,4.95411
14358,4.75714
14359,2.26017
14360,2.00902
14361,0.99124
14362,0
14363,0.89446
14364,0
14365,0.05193
14366,0.07006
14367,3.51579
14368,2.11894
14369,6.95159
14370,5.21556
14371,12.72303
14372,17.00039
14373,23.04974
14374,32.01549
14375,11.5347
14376,36.1839
14377,23.52369
14378,24.18736
14379,10.76579
14380,0.97531
14381,3.29395
14382,3.68148
14383,11.01759
14384,4.91208
14385,8.17976
14386,8.99185
14387,32.64344
14388,18.23947
14389,9.59623
14390,6.95601
14391,4.83917
14392,0.34999
14393,8.41715
14394,42.09553
14395,22.86982
14396,15.37453
14397,1.52582
14398,8.27592
14399,0.59429
14400,0.89436
14401,0.63619
14402,1.54271
14403,0.7818
14404,0.44609
14405,1.19467
14406,8.54712
14407,15.43367
14408,5.21606
14409,1.01497
14410,2.27512
14411,0.90198
14412,0.04138
14413,0.0017
14414,1.3637
14415,0
14416,0
14417,0.09985
14418,0.32071
14419,0.5952
14420,0.04336
14421,0.37826
14422,1.71768
14423,0
14424,18.75427
14425,6.93818
14426,0
14427,0
14428,0.05718
14429,0
14430,0.06998
14431,0.14024
14432,0.16669
14433,2.61068
14434,11.15373
14435,22.34602
14436,1.5988
14437,1.17961
14438,2.34743
14439,0.70493
14440,0.2682
14441,0
14442,0
14443,0.56574
14444,11.47911
14445,41.5103
14446,17.8775
14447,0
14448,0.17316
14449,33.74367
14450,26.97172
14451,52.57938
14452,20.47844
14453,0
14454,0
14455,0
14456,1.63289
14457,12.96143
14458,42.93947
14459,62.87555
14460,50.83464
14461,73.43538
14462,74.1177
14463,77.52614
14464,62.43731
14465,52.7761
14466,63.3111
14467,81.70197
14468,67.29793
14469,70.7796
14470,70.22517
14471,65.46219
14472,71.78886
14473,69.03534
14474,36.65202
14475,60.15479
14476,54.49297
14477,54.50269
14478,39.21518
14479,33.75074
14480,51.34607
14481,14.74946
14482,8.55992
14483,16.38434
14484,0.24426
14485,0
14486,2.64231
14487,1.59432
14488,0
14489,0.29889
14490,0.74405
14491,0.77126
14492,1.20456
14493,0.65675
14494,1.97891
14495,4.59969
14496,1.59404
14497,10.75519
14498,24.70653
14499,62.14211
14500,92.21297
14501,91.58678
14502,89.2952
14503,45.96501
14504,47.21421
14505,65.4465
14506,26.89691
14507,35.11192
14508,19.36659
14509,17.06985
14510,19.90989
14511,7.0903
14512,0
14513,2.739
14514,0.0374
14515,0
14516,0
14517,0
14518,0
14519,0
14520,0.1866
14521,0.0181
14522,1.51057
14523,4.42148
14524,13.83594
14525,16.8436
14526,1.07273
14527,0
14528,0
14529,0
14530,0
14531,0
14532,0
14533,0
14534,0
14535,0
14536,0
14537,3.00898
14538,1.89159
14539,27.81674
14540,21.502
14541,4.1787
14542,0.33465
14543,0
14544,0.0352
14545,0.23153
14546,0.69465
14547,2.13591
14548,0.62357
14549,0.22056
14550,0.5061
14551,0
14552,0.0349
14553,0
14554,0.04091
14555,0.00504
14556,2.1231
14557,0.10742
14558,0
14559,0.01381
14560,0.49448
14561,0.99168
14562,0.16281
14563,3.68566
14564,13.29766
14565,22.84812
14566,6.14211
14567,0.20176
14568,8.06076
14569,5.07988
14570,0.6165
14571,0.29683
14572,0
14573,0.24231
14574,0.01763
14575,0.10137
14576,22.03772
14577,0.10801
14578,0.05116
14579,0
14580,22.21356
14581,2.79999
14582,1.36316
14583,4.23565
14584,0.49277
14585,0.06954
14586,0
14587,0
14588,1.00989
14589,16.46465
14590,11.20446
14591,12.16311
14592,8.34525
14593,4.10622
14594,4.43278
14595,4.39379
14596,4.44733
14597,2.52464
14598,0.5111
14599,0.8741
14600,0.5234
14601,0.73934
14602,0.67465
14603,0.357
14604,0.40489
14605,0.16492
14606,0.4989
14607,0.46481
14608,2.34819
14609,1.99461
14610,0.0563
14611,2.29759
14612,1.99547
14613,0.24981
14614,3.58575
14615,7.79978
14616,25.80829
14617,67.7966
14618,26.49728
14619,23.5311
14620,10.3248
14621,6.08933
14622,16.8341
14623,16.63804
14624,54.54724
14625,67.06338
14626,45.44176
14627,15.87008
14628,46.06858
14629,55.9856
14630,37.9877
14631,31.6803
14632,23.1616
14633,16.0719
14634,8.701
14635,37.37061
14636,28.87573
14637,36.42818
14638,24.51425
14639,5.7454
14640,2.5139
14641,9.488
14642,6.54662
14643,2.80397
14644,2.04749
14645,3.60898
14646,0.16911
14647,0.72675
14648,6.63233
14649,1.4134
14650,3.2194
14651,14.7699
14652,21.91369
14653,11.96906
14654,31.05031
14655,16.37902
14656,10.00249
14657,51.1728
14658,70.85596
14659,21.72257
14660,0.8139
14661,3.063
14662,0.95382
14663,0.75786
14664,1.54407
14665,3.45258
14666,3.58287
14667,2.59191
14668,4.7162
14669,13.78737
14670,9.1632
14671,11.2028
14672,5.3054
14673,9.0843
14674,26.51349
14675,45.2594
14676,18.73693
14677,5.68149
14678,8.41628
14679,13.9078
14680,1.43399
14681,12.95968
14682,64.95415
14683,78.20653
14684,75.39249
14685,72.29964
14686,42.59036
14687,45.77135
14688,60.30992
14689,59.51221
14690,14.4523
14691,60.9488
14692,58.19422
14693,74.20644
14694,62.05341
14695,55.057
14696,44.0621
14697,0.4169
14698,0
14699,0.0044
14700,26.12787
14701,22.43397
14702,13.0465
14703,30.4881
14704,1.2387
14705,1.55667
14706,1.15395
14707,0
14708,1.0768
14709,15.89002
14710,17.07668
14711,2.02603
14712,26.1366
14713,0.41861
14714,0.09016
14715,0
14716,0
14717,0.26621
14718,0.24399
14719,9.05333
14720,5.61868
14721,3.90364
14722,0.56209
14723,0.10034
14724,0
14725,0.55664
14726,0.95287
14727,1.89747
14728,1.76001
14729,19.49145
14730,19.4769
14731,0.44282
14732,1.44297
14733,5.91859
14734,0
14735,0
14736,0
14737,0
14738,0.06156
14739,1.28934
14740,3.64161
14741,4.63214
14742,0.32135
14743,5.10905
14744,2.2836
14745,1.46032
14746,1.22108
14747,2.51922
14748,3.89063
14749,2.35336
14750,1.51274
14751,1.77733
14752,2.51904
14753,1.04029
14754,0.08131
14755,0.10061
14756,0.13775
14757,0.53819
14758,1.09453
14759,0
14760,0.0459
14761,0
14762,0
14763,0.1987
14764,4.77661
14765,34.27501
14766,44.59672
14767,47.21491
14768,53.44275
14769,56.26968
14770,52.66294
14771,55.48541
14772,62.55022
14773,56.65167
14774,43.44224
14775,37.65854
14776,44.35835
14777,63.20419
14778,74.0687
14779,76.01391
14780,76.46332
14781,74.87828
14782,82.66993
14783,86.3482
14784,74.28804
14785,33.32243
14786,19.06125
14787,24.51889
14788,33.79733
14789,61.31388
14790,50.6766
14791,29.61124
14792,17.49604
14793,7.29591
14794,11.13714
14795,5.93873
14796,16.61401
14797,50.07323
14798,54.72936
14799,15.49117
14800,29.75759
14801,23.73689
14802,11.41002
14803,6.40024
14804,15.41897
14805,24.00565
14806,26.88337
14807,24.09908
14808,24.1538
14809,40.31681
14810,28.39016
14811,16.92285
14812,28.6919
14813,30.17406
14814,12.91497
14815,8.56884
14816,10.01667
14817,20.29324
14818,10.80053
14819,9.32247
14820,12.53456
14821,15.73335
14822,34.6314
14823,48.51171
14824,74.11649
14825,77.24423
14826,66.45448
14827,25
14828,0.22108
14829,0.69369
14830,1.70519
14831,0.0818
14832,0
14833,0.68135
14834,2.66344
14835,0.29708
14836,0.68242
14837,2.35424
14838,1.82608
14839,1.94641
14840,0.75066
14841,0.05743
14842,0.33639
14843,0.39822
14844,0.97844
14845,0.10345
14846,0.54083
14847,0.4534
14848,0.26078
14849,0.59744
14850,1.71762
14851,2.55963
14852,4.99043
14853,1.37537
14854,1.04959
14855,0.61404
14856,0
14857,0
14858,3.2838
14859,2.29963
14860,0.56325
14861,0
14862,0
14863,0
14864,0
14865,0
14866,0
14867,0
14868,0
14869,0
14870,0
14871,0
14872,0
14873,0
14874,0
14875,0
14876,0.44216
14877,0.0463
14878,0
14879,0.2505
14880,0.94093
14881,1.00502
14882,1.02943
14883,1.59959
14884,3.5009
14885,0.69728
14886,1.03697
14887,0.66171
14888,0.14908
14889,1.07737
14890,0.76104
14891,0.4461
14892,3.10597
14893,6.18039
14894,1.74863
14895,13.14314
14896,26.11986
14897,13.10227
14898,2.76096
14899,7.00234
14900,3.75242
14901,2.36979
14902,3.47356
14903,4.28231
14904,0
14905,0
14906,0.57801
14907,0.22467
14908,0.26149
14909,2.47711
14910,5.43293
14911,9.56495
14912,13.27387
14913,9.28576
14914,5.79723
14915,17.924
14916,14.77225
14917,9.59886
14918,13.36295
14919,15.52265
14920,5.86021
14921,10.70409
14922,4.75452
14923,5.46894
14924,5.85192
14925,8.44869
14926,5.78225
14927,27.20333
14928,11.15961
14929,3.27059
14930,9.25229
14931,12.5525
14932,15.50044
14933,2.65551
14934,4.59266
14935,0.50971
14936,4.0453
14937,24.32997
14938,3.79058
14939,0.94963
14940,8.68886
14941,1.78489
14942,0.61066
14943,16.30756
14944,4.7018
14945,1.17465
14946,0.41784
14947,0.27383
14948,17.89516
14949,4.74192
14950,38.97705
14951,16.94503
14952,6.22966
14953,24.53732
14954,3.8768
14955,0.15346
14956,0.03967
14957,0.30337
14958,1.30238
14959,0.24373
14960,1.26967
14961,1.7855
14962,2.07235
14963,3.19571
14964,4.79538
14965,1.66245
14966,0.39546
14967,11.91481
14968,2.90961
14969,0.15798
14970,0
14971,0
14972,0.22957
14973,0.12374
14974,0.09621
14975,0.08523
14976,0.14752
14977,2.82441
14978,0
14979,0
14980,0.97575
14981,1.58744
14982,0.00701
14983,0.0878
14984,0.42884
14985,0.17737
14986,1.50533
14987,30.99474
14988,22.07083
14989,0.0372
14990,0.3416
14991,0
14992,0.1114
14993,15.6277
14994,15.68976
14995,42.17159
14996,60.20282
14997,36.5859
14998,25.69351
14999,0.62127
15000,4.2158
15001,59.18211
15002,66.28939
15003,61.53746
15004,51.79042
15005,70.04214
15006,77.87122
15007,58.94343
15008,86.5814
15009,92.81193
15010,68.72482
15011,65.66054
15012,61.48081
15013,74.69048
15014,59.20987
15015,65.28249
15016,85.39337
15017,64.12164
15018,56.47382
15019,59.48352
15020,57.42514
15021,68.0565
15022,53.63219
15023,26.60107
15024,19.41747
15025,53.53131
15026,15.40943
15027,28.86112
15028,63.41413
15029,35.90927
15030,29.44487
15031,18.57796
15032,0.9889
15033,0.2095
15034,0.0372
15035,0
15036,2.89178
15037,1.75293
15038,7.09021
15039,1.0031
15040,0
15041,3.66778
15042,8.81799
15043,34.31712
15044,78.93358
15045,59.81725
15046,22.87739
15047,6.82623
15048,3.7319
15049,11.8927
15050,7.688
15051,1.7704
15052,1.1112
15053,2.807
15054,1.5607
15055,0.6526
15056,0.0182
15057,0.0387
15058,0
15059,0
15060,0
15061,0.0377
15062,0
15063,2.3974
15064,15.5084
15065,0.0373
15066,1.398
15067,3.355
15068,2.62693
15069,0.74367
15070,0
15071,0
15072,0
15073,0
15074,0
15075,0
15076,0
15077,0
15078,0
15079,0
15080,0.57725
15081,15.53876
15082,1.75892
15083,10.14174
15084,3.1243
15085,0
15086,0
15087,6.70191
15088,13.8941
15089,0
15090,0
15091,0.09279
15092,0.11085
15093,0
15094,0
15095,0.04795
15096,0.07306
15097,1.22688
15098,0.11589
15099,0.56643
15100,0.44318
15101,0.18451
15102,0.48092
15103,0.52236
15104,0.31238
15105,0
15106,0.12183
15107,0.17132
15108,4.2333
15109,0.09307
15110,0.26267
15111,0.0791
15112,0.38841
15113,0.56076
15114,0.24954
15115,0.25697
15116,0.15165
15117,0.16712
15118,0.34515
15119,0.85853
15120,10.4786
15121,14.61212
15122,0
15123,12.11088
15124,9.04331
15125,1.76648
15126,0.97843
15127,0.27428
15128,0.24814
15129,0.19406
15130,0.22517
15131,0.17501
15132,2.42636
15133,2.52148
15134,0.07131
15135,16.99798
15136,1.189
15137,0.11313
15138,2.15349
15139,2.19584
15140,1.2935
15141,1.50269
15142,0.7419
15143,0.3328
15144,0.2993
15145,0.6682
15146,0
15147,0.2448
15148,0.0375
15149,0.31971
15150,0.69871
15151,2.00389
15152,1.21854
15153,1.5302
15154,4.29928
15155,1.54862
15156,1.42249
15157,26.84584
15158,30.91806
15159,31.17682
15160,50.44553
15161,30.72222
15162,25.16708
15163,18.86518
15164,7.84458
15165,10.77421
15166,32.91479
15167,41.78713
15168,52.55963
15169,65.9654
15170,41.69607
15171,32.01848
15172,62.8277
15173,64.2033
15174,33.8609
15175,21.487
15176,16.6725
15177,14.48263
15178,21.938
15179,25.111
15180,29.7943
15181,9.6847
15182,3.4615
15183,0.2701
15184,0.03191
15185,1.12859
15186,0.7442
15187,0.13768
15188,3.79868
15189,15.0001
15190,0.2584
15191,2.6022
15192,11.4322
15193,30.5644
15194,36.56637
15195,14.98825
15196,23.55142
15197,25.66747
15198,39.61177
15199,38.6656
15200,18.1065
15201,2.63698
15202,0.1466
15203,2.8935
15204,0.70274
15205,0.4193
15206,0.87307
15207,1.40501
15208,1.85568
15209,3.6239
15210,6.127
15211,1.09314
15212,1.16331
15213,21.67426
15214,15.617
15215,3.97777
15216,5.36372
15217,0
15218,0.40642
15219,3.80595
15220,6.4547
15221,37.93645
15222,71.90615
15223,77.81207
15224,76.15439
15225,77.18817
15226,76.2142
15227,76.074
15228,74.43314
15229,41.66257
15230,62.27755
15231,78.10743
15232,73.77721
15233,74.2494
15234,49.04874
15235,34.14302
15236,15.76099
15237,1.79488
15238,24.78728
15239,52.52733
15240,70.47915
15241,57.56511
15242,14.4074
15243,18.14012
15244,0.4199
15245,0
15246,0
15247,0
15248,0.60948
15249,1.71695
15250,30.974
15251,50.46434
15252,54.86575
15253,6.78953
15254,7.45121
15255,3.29538
15256,0.09059
15257,0
15258,0.23582
15259,3.78661
15260,8.61545
15261,4.07775
15262,0.90385
15263,1.85615
15264,1.75233
15265,0
15266,0.10834
15267,0.10465
15268,0
15269,3.08747
15270,7.13753
15271,2.02484
15272,0.67736
15273,2.37779
15274,3.22283
15275,2.69349
15276,0
15277,1.41479
15278,5.08449
15279,0.38834
15280,0.32074
15281,1.56191
15282,4.69797
15283,3.26655
15284,0.03182
15285,0.28542
15286,0.30559
15287,0.22107
15288,1.45002
15289,1.78731
15290,0.82853
15291,3.09407
15292,2.06979
15293,2.46977
15294,2.48556
15295,0.392
15296,0
15297,0
15298,0.96048
15299,1.44954
15300,1.46511
15301,1.71234
15302,1.15542
15303,0.0372
15304,21.36508
15305,51.65596
15306,72.14033
15307,73.56279
15308,68.6753
15309,47.96883
15310,40.42425
15311,38.57379
15312,35.31247
15313,34.96977
15314,35.58731
15315,41.49336
15316,76.55604
15317,72.62684
15318,72.67998
15319,69.24399
15320,69.71395
15321,77.9009
15322,86.86045
15323,92.50191
15324,100
15325,99.6524
15326,94.80396
15327,65.00311
15328,55.39069
15329,29.16327
15330,8.75896
15331,18.82781
15332,15.16751
15333,25.21435
15334,23.7982
15335,11.13394
15336,17.38892
15337,11.2447
15338,13.79744
15339,22.5413
15340,13.43257
15341,16.61499
15342,23.36686
15343,15.2023
15344,13.40926
15345,14.45154
15346,19.02502
15347,17.41054
15348,27.50452
15349,12.84944
15350,11.61018
15351,13.96225
15352,13.44223
15353,17.94983
15354,14.49112
15355,9.51067
15356,11.24109
15357,27.4145
15358,21.05565
15359,8.60366
15360,15.3423
15361,22.9787
15362,50.47734
15363,77.73009
15364,77.28829
15365,51.85583
15366,5.41976
15367,1.73815
15368,2.13289
15369,0
15370,0.18502
15371,6.08932
15372,7.50623
15373,6.05402
15374,4.67978
15375,8.74086
15376,1.79919
15377,6.2468
15378,3.2502
15379,1.27193
15380,2.39524
15381,1.26622
15382,0.79265
15383,0.11609
15384,0
15385,0.8252
15386,0.09078
15387,0.4181
15388,0
15389,0.45152
15390,2.57284
15391,5.58747
15392,0.36559
15393,0
15394,0
15395,0
15396,0
15397,0
15398,0
15399,0
15400,0
15401,0
15402,0
15403,0
15404,0
15405,0
15406,0.12989
15407,0.16368
15408,1.44046
15409,2.72153
15410,8.08161
15411,2.72853
15412,1.48904
15413,1.54988
15414,1.4722
15415,4.82762
15416,1.3573
15417,1.26157
15418,0.81457
15419,0.1722
15420,4.29351
15421,3.22617
15422,2.12056
15423,0.99981
15424,37.06547
15425,20.38589
15426,1.26516
15427,3.08549
15428,2.79556
15429,3.39188
15430,4.60114
15431,11.83573
15432,2.72777
15433,0.02347
15434,4.63765
15435,4.01921
15436,3.70434
15437,8.92464
15438,20.24657
15439,12.69938
15440,12.29572
15441,19.71448
15442,27.49511
15443,20.29318
15444,31.2204
15445,11.76049
15446,6.65642
15447,6.35455
15448,2.06162
15449,6.78734
15450,12.19041
15451,10.54123
15452,34.15765
15453,26.48621
15454,2.55422
15455,1.79822
15456,9.84412
15457,21.06647
15458,3.25111
15459,4.66663
15460,0
15461,0
15462,0.05617
15463,1.86171
15464,1.85145
15465,1.26623
15466,1.87378
15467,5.15098
15468,0.27587
15469,10.89259
15470,17.06295
15471,0.65311
15472,1.27944
15473,0.13
15474,0.22901
15475,4.25751
15476,6.70792
15477,8.50883
15478,0.00084
15479,0.3497
15480,0.05468
15481,5.64087
15482,31.04473
15483,5.86774
15484,2.6983
15485,1.09934
15486,1.48912
15487,3.84779
15488,0.5848
15489,0.53562
15490,0.21996
15491,1.40546
15492,5.73623
15493,1.94154
15494,2.15009
15495,1.105
15496,1.32692
15497,1.21469
15498,2.10088
15499,3.4507
15500,6.44409
15501,1.05373
15502,1.79361
15503,0.5963
15504,0.77996
15505,0.98025
15506,0.65795
15507,0
15508,0.19391
15509,0
15510,0
15511,0.28776
15512,0.1592
15513,0.54
15514,0.18755
15515,0.24288
15516,0.0374
15517,0.11438
15518,0
15519,23.1313
15520,0.0715
15521,0.4025
15522,18.5149
15523,10.46576
15524,64.50365
15525,53.42935
15526,30.54807
15527,8.07178
15528,5.75013
15529,39.33172
15530,46.49381
15531,16.22721
15532,63.28309
15533,96.42541
15534,65.16434
15535,67.71067
15536,91.59496
15537,100
15538,59.02539
15539,54.05717
15540,68.56382
15541,57.20143
15542,36.82682
15543,35.23246
