Arc_ID,gamma,gamma_final
2068,,0.3366928890103356
2246,,0.3366928890103356
2247,,0.3366928890103356
2248,,0.3366928890103356
2249,,0.3366928890103356
2250,,0.3366928890103356
2251,,0.3366928890103356
2252,,0.3366928890103356
2253,,0.3366928890103356
2254,,0.3366928890103356
2449,,0.3366928890103356
2450,,0.3366928890103356
2451,,0.3366928890103356
2452,,0.3366928890103356
2453,,0.3366928890103356
2454,,0.3366928890103356
2455,,0.3366928890103356
2456,,0.3366928890103356
2457,,0.3366928890103356
2670,,0.3366928890103356
2671,,0.3366928890103356
2672,,0.3366928890103356
2673,,0.3366928890103356
2674,,0.3366928890103356
2675,,0.3366928890103356
2676,,0.3366928890103356
2677,,0.3366928890103356
2678,,0.3366928890103356
2679,,0.3366928890103356
2891,,0.3366928890103356
2892,,0.3366928890103356
2893,,0.3366928890103356
2894,,0.3366928890103356
2895,,0.3366928890103356
2896,,0.3366928890103356
2897,,0.3366928890103356
2898,,0.3366928890103356
2899,,0.3366928890103356
2900,,0.3366928890103356
2901,,0.3366928890103356
3123,,0.3366928890103356
3124,,0.3366928890103356
3125,,0.3366928890103356
3126,,0.3366928890103356
3127,,0.3366928890103356
3128,,0.3366928890103356
3129,,0.3366928890103356
3130,,0.3366928890103356
3131,,0.3366928890103356
3132,,0.3366928890103356
3133,,0.3366928890103356
3356,,0.3366928890103356
3357,,0.3366928890103356
3358,,0.3366928890103356
3359,,0.3366928890103356
3360,,0.3366928890103356
3361,,0.3366928890103356
3362,,0.3366928890103356
3363,,0.3366928890103356
3364,,0.3366928890103356
3365,,0.3366928890103356
3366,,0.3366928890103356
3563,,0.3366928890103356
3564,,0.3366928890103356
3565,,0.3366928890103356
3566,,0.3366928890103356
3567,,0.3366928890103356
3568,,0.3366928890103356
3569,,0.3366928890103356
3570,,0.3366928890103356
3571,,0.3366928890103356
3572,,0.3366928890103356
3573,,0.3366928890103356
3781,,0.3366928890103356
3782,,0.3366928890103356
3783,,0.3366928890103356
3784,,0.3366928890103356
3785,,0.3366928890103356
3786,,0.3366928890103356
3787,,0.3366928890103356
3788,,0.3366928890103356
3789,,0.3366928890103356
3790,,0.3366928890103356
3791,,0.3366928890103356
4030,,0.3366928890103356
4031,,0.3366928890103356
4032,,0.3366928890103356
4033,,0.3366928890103356
4034,,0.3366928890103356
4035,,0.3366928890103356
4036,,0.3366928890103356
4037,,0.3366928890103356
4038,,0.3366928890103356
4039,,0.3366928890103356
4040,,0.3366928890103356
130,,0.46085453227387907
131,,0.4084640153090417
132,,0.3733554487498923
133,,0.3733554487498923
134,,0.3733554487498923
135,,0.2611916617381988
136,,0.2611916617381988
137,,0.2611916617381988
138,,0.2611916617381988
139,,0.2611916617381988
140,,0.2611916617381988
141,,0.2611916617381988
142,,0.2611916617381988
143,,0.2611916617381988
144,,0.2611916617381988
145,,0.2611916617381988
146,,0.2611916617381988
147,,0.2611916617381988
148,,0.2611916617381988
149,,0.2611916617381988
150,,0.2611916617381988
268,,0.2611916617381988
269,,0.2611916617381988
270,,0.2611916617381988
271,,0.2611916617381988
272,,0.2611916617381988
273,,0.2611916617381988
274,,0.2611916617381988
275,,0.2611916617381988
276,,0.2611916617381988
277,,0.2611916617381988
278,,0.2611916617381988
279,,0.2611916617381988
280,,0.2611916617381988
281,,0.2611916617381988
413,,0.2611916617381988
414,,0.2611916617381988
415,,0.2611916617381988
416,,0.2611916617381988
417,,0.2611916617381988
418,,0.2611916617381988
586,,0.2611916617381988
587,,0.2611916617381988
588,,0.2611916617381988
589,,0.2611916617381988
590,,0.2611916617381988
777,,0.2611916617381988
778,,0.2611916617381988
779,,0.2611916617381988
780,,0.2611916617381988
781,,0.2611916617381988
995,,0.2611916617381988
996,,0.2611916617381988
997,,0.2611916617381988
998,,0.2611916617381988
999,,0.2611916617381988
1211,,0.2611916617381988
1212,,0.2611916617381988
1213,,0.2611916617381988
1214,,0.2611916617381988
1424,,0.2611916617381988
1425,,0.2611916617381988
1426,,0.2611916617381988
1648,,0.2611916617381988
1649,,0.2611916617381988
1650,,0.2611916617381988
1864,,0.2611916617381988
1865,,0.2611916617381988
2069,,0.2611916617381988
151,,0.21845305230874784
282,,0.21845305230874784
427,,0.21845305230874784
152,,0.26049616720700103
283,,0.26049616720700103
428,,0.26049616720700103
153,,0.2669777876083287
284,,0.2669777876083287
429,,0.2669777876083287
154,,0.20529153118578022
155,,0.22351762617679682
156,,0.20521741282442219
157,,0.19396195343043604
158,,0.20927232331933002
159,,0.24013953767426602
160,,0.28840448163230525
161,,0.4174964691408232
162,,0.5175799939653221
163,,0.5130474426339353
164,,0.537757149285767
165,,0.33911159292499093
166,,0.3327819611396375
167,,0.3409873784775551
168,,0.31064721220243596
169,,0.27175862830809827
170,,0.15116560235456425
171,,0.17298939282421477
172,,0.1252586206644668
173,,0.1252586206644668
316,,0.1252586206644668
317,,0.1252586206644668
318,,0.1252586206644668
174,,0.13469581388252164
175,,0.13469581388252164
176,,0.12178085900811354
177,,0.13523185080453268
178,,0.10090623984144059
319,,0.10090623984144059
320,,0.10090623984144059
321,,0.10090623984144059
179,,0.1
322,,0.1
180,,0.1
323,,0.1
324,,0.1
181,,0.10205727225256628
325,,0.10205727225256628
182,,0.10415517892433876
183,,0.1
184,,0.1
185,,0.1
186,,0.1
187,,0.1
188,,0.1
189,,0.1
200,,0.13353652276619757
201,,0.13353652276619757
202,,0.13353652276619757
203,,0.13353652276619757
338,,0.13353652276619757
339,,0.13353652276619757
340,,0.13353652276619757
341,,0.13353652276619757
342,,0.13353652276619757
343,,0.13353652276619757
344,,0.13353652276619757
345,,0.13353652276619757
346,,0.13353652276619757
347,,0.13353652276619757
348,,0.13353652276619757
349,,0.13353652276619757
350,,0.13353652276619757
209,,0.13732714346893543
210,,0.13732714346893543
353,,0.13732714346893543
211,,0.15198568351458447
212,,0.15198568351458447
213,,0.15198568351458447
357,,0.15198568351458447
214,,0.16699864660533673
215,,0.16699864660533673
216,,0.16699864660533673
217,,0.16699864660533673
218,,0.16699864660533673
219,,0.14575594988801882
220,,0.17903911855739835
221,,0.2070835110024113
222,,0.7797549937088251
223,,0.16475367001086014
224,,0.18327097153632094
225,,0.22909828322771653
226,,0.16559970100474303
227,,0.1546805043202227
228,,0.15751426160282103
229,,0.1757987399768657
230,,0.22627603180168393
373,,0.22627603180168393
374,,0.22627603180168393
375,,0.22627603180168393
376,,0.22627603180168393
231,,0.2242166347846529
232,,0.21494125244562606
233,,0.187554983091222
234,,0.15785895977540357
235,,0.15583151413044366
236,,0.14594976022270326
237,,0.1520040334325897
238,,0.17362037429473254
239,,0.4895653935755412
240,,0.4297675278044635
241,,0.4436981016910075
242,,0.4261922236003443
243,,0.2726349051180955
244,,0.2354406366994571
245,,0.2492795474066987
246,,0.25770095799652626
247,,0.28024141448482387
248,,0.21276377273194672
249,,0.16794385441196552
250,,0.21327161940243045
251,,0.23500030992635154
252,,0.22236999162484938
253,,0.22738091257357212
254,,0.2613534273016089
255,,0.3346564939859017
400,,0.3346564939859017
573,,0.3346564939859017
764,,0.3346564939859017
982,,0.3346564939859017
1198,,0.3346564939859017
1411,,0.3346564939859017
1636,,0.3346564939859017
1852,,0.3346564939859017
2056,,0.3346564939859017
2241,,0.3346564939859017
2444,,0.3346564939859017
2665,,0.3346564939859017
2886,,0.3346564939859017
3118,,0.3346564939859017
3351,,0.3346564939859017
285,,0.25064648398113043
430,,0.25064648398113043
286,,0.17826819934075527
287,,0.21180355654584512
288,,0.261247957369984
289,,0.2997814651555478
290,,0.3827931152601044
291,,0.41249327838145516
292,,0.2642015132044917
293,,0.2562707494094443
438,,0.2562707494094443
294,,0.3611359523770471
439,,0.3611359523770471
295,,0.3449324425441441
296,,0.3356854784587485
297,,0.33549492307842815
298,,0.2358914933871654
299,,0.23740646084757352
300,,0.2469000555175435
301,,0.29430970996124006
302,,0.5469075338969346
303,,0.19665753105247205
304,,0.15811449144739564
305,,0.1790066340093035
306,,0.21242479073598927
307,,0.19137390126083076
308,,0.2088223712661281
309,,0.1344950941772269
310,,0.1344950941772269
311,,0.1344950941772269
312,,0.1344950941772269
313,,0.112150554090754
314,,0.112150554090754
315,,0.112150554090754
326,,0.19103155426974833
327,,0.17132044191297455
328,,0.17132044191297455
329,,0.17132044191297455
330,,0.11869842480528502
331,,0.11869842480528502
332,,0.11869842480528502
333,,0.11869842480528502
334,,0.11869842480528502
335,,0.11869842480528502
336,,0.11869842480528502
504,,0.11869842480528502
505,,0.11869842480528502
506,,0.11869842480528502
507,,0.11869842480528502
337,,0.13996332935845446
508,,0.13996332935845446
509,,0.13996332935845446
696,,0.13996332935845446
697,,0.13996332935845446
698,,0.13996332935845446
699,,0.13996332935845446
700,,0.13996332935845446
918,,0.13996332935845446
919,,0.13996332935845446
351,,0.15560709058755207
352,,0.12559312499149564
354,,0.1472497237847044
355,,0.1300903577282617
356,,0.13664743569683008
358,,0.18670763859024614
359,,0.15694960498377394
360,,0.13796998110427522
361,,0.12838249246696457
362,,0.5528132946481047
363,,0.2841874071313094
364,,0.28347832141625756
365,,0.256305253231009
538,,0.256305253231009
366,,0.2282167458599773
539,,0.2282167458599773
540,,0.2282167458599773
367,,0.21995271616492532
541,,0.21995271616492532
368,,0.20961787933446915
542,,0.20961787933446915
543,,0.20961787933446915
369,,0.18878899402612226
370,,0.2722520493872397
371,,0.23260254569212963
372,,0.23260254569212963
377,,0.30313765390089287
378,,0.30313765390089287
550,,0.30313765390089287
551,,0.30313765390089287
552,,0.30313765390089287
553,,0.30313765390089287
742,,0.30313765390089287
743,,0.30313765390089287
744,,0.30313765390089287
961,,0.30313765390089287
962,,0.30313765390089287
1177,,0.30313765390089287
1178,,0.30313765390089287
1390,,0.30313765390089287
1391,,0.30313765390089287
1615,,0.30313765390089287
1616,,0.30313765390089287
1831,,0.30313765390089287
1832,,0.30313765390089287
2035,,0.30313765390089287
2036,,0.30313765390089287
379,,0.17272227353721978
380,,0.17272227353721978
381,,0.31750174835571476
554,,0.31750174835571476
745,,0.31750174835571476
963,,0.31750174835571476
1179,,0.31750174835571476
1392,,0.31750174835571476
1617,,0.31750174835571476
1833,,0.31750174835571476
2037,,0.31750174835571476
382,,0.30198072535268294
555,,0.30198072535268294
746,,0.30198072535268294
964,,0.30198072535268294
1180,,0.30198072535268294
1393,,0.30198072535268294
1618,,0.30198072535268294
1834,,0.30198072535268294
2038,,0.30198072535268294
383,,0.3152720446826616
556,,0.3152720446826616
747,,0.3152720446826616
965,,0.3152720446826616
1181,,0.3152720446826616
1394,,0.3152720446826616
1619,,0.3152720446826616
1835,,0.3152720446826616
2039,,0.3152720446826616
384,,0.316357021017654
557,,0.316357021017654
748,,0.316357021017654
966,,0.316357021017654
1182,,0.316357021017654
1395,,0.316357021017654
1620,,0.316357021017654
1836,,0.316357021017654
2040,,0.316357021017654
385,,0.3267484301812614
558,,0.3267484301812614
749,,0.3267484301812614
967,,0.3267484301812614
1183,,0.3267484301812614
1396,,0.3267484301812614
1621,,0.3267484301812614
1837,,0.3267484301812614
2041,,0.3267484301812614
386,,0.33566169016899555
387,,0.33566169016899555
388,,0.33566169016899555
389,,0.33566169016899555
390,,0.33566169016899555
559,,0.33566169016899555
560,,0.33566169016899555
561,,0.33566169016899555
562,,0.33566169016899555
563,,0.33566169016899555
750,,0.33566169016899555
751,,0.33566169016899555
752,,0.33566169016899555
753,,0.33566169016899555
754,,0.33566169016899555
968,,0.33566169016899555
969,,0.33566169016899555
970,,0.33566169016899555
971,,0.33566169016899555
972,,0.33566169016899555
1184,,0.33566169016899555
1185,,0.33566169016899555
1186,,0.33566169016899555
1187,,0.33566169016899555
1188,,0.33566169016899555
1397,,0.33566169016899555
1398,,0.33566169016899555
1399,,0.33566169016899555
1400,,0.33566169016899555
1401,,0.33566169016899555
1622,,0.33566169016899555
1623,,0.33566169016899555
1624,,0.33566169016899555
1625,,0.33566169016899555
1626,,0.33566169016899555
1838,,0.33566169016899555
1839,,0.33566169016899555
1840,,0.33566169016899555
1841,,0.33566169016899555
1842,,0.33566169016899555
2042,,0.33566169016899555
2043,,0.33566169016899555
2044,,0.33566169016899555
2045,,0.33566169016899555
2046,,0.33566169016899555
2227,,0.33566169016899555
2228,,0.33566169016899555
2229,,0.33566169016899555
2230,,0.33566169016899555
2231,,0.33566169016899555
2433,,0.33566169016899555
2434,,0.33566169016899555
391,,0.335588230733373
392,,0.335588230733373
393,,0.335588230733373
394,,0.335588230733373
564,,0.335588230733373
565,,0.335588230733373
566,,0.335588230733373
567,,0.335588230733373
755,,0.335588230733373
756,,0.335588230733373
757,,0.335588230733373
758,,0.335588230733373
973,,0.335588230733373
974,,0.335588230733373
975,,0.335588230733373
976,,0.335588230733373
1189,,0.335588230733373
1190,,0.335588230733373
1191,,0.335588230733373
1192,,0.335588230733373
1402,,0.335588230733373
1403,,0.335588230733373
1404,,0.335588230733373
1405,,0.335588230733373
1627,,0.335588230733373
1628,,0.335588230733373
1629,,0.335588230733373
1630,,0.335588230733373
1843,,0.335588230733373
1844,,0.335588230733373
1845,,0.335588230733373
1846,,0.335588230733373
2047,,0.335588230733373
2048,,0.335588230733373
2049,,0.335588230733373
2050,,0.335588230733373
2232,,0.335588230733373
2233,,0.335588230733373
2234,,0.335588230733373
2235,,0.335588230733373
2435,,0.335588230733373
2436,,0.335588230733373
2437,,0.335588230733373
2438,,0.335588230733373
2658,,0.335588230733373
2659,,0.335588230733373
395,,0.3442325077370081
568,,0.3442325077370081
759,,0.3442325077370081
977,,0.3442325077370081
1193,,0.3442325077370081
1406,,0.3442325077370081
1631,,0.3442325077370081
1847,,0.3442325077370081
2051,,0.3442325077370081
2236,,0.3442325077370081
2439,,0.3442325077370081
2660,,0.3442325077370081
2881,,0.3442325077370081
2882,,0.3442325077370081
3114,,0.3442325077370081
3115,,0.3442325077370081
396,,0.3295727133865372
569,,0.3295727133865372
760,,0.3295727133865372
978,,0.3295727133865372
1194,,0.3295727133865372
1407,,0.3295727133865372
1632,,0.3295727133865372
1848,,0.3295727133865372
2052,,0.3295727133865372
2237,,0.3295727133865372
2440,,0.3295727133865372
2661,,0.3295727133865372
397,,0.330740532285748
570,,0.330740532285748
761,,0.330740532285748
979,,0.330740532285748
1195,,0.330740532285748
1408,,0.330740532285748
1633,,0.330740532285748
1849,,0.330740532285748
2053,,0.330740532285748
2238,,0.330740532285748
2441,,0.330740532285748
2662,,0.330740532285748
2883,,0.330740532285748
398,,0.33122934438680895
571,,0.33122934438680895
762,,0.33122934438680895
980,,0.33122934438680895
1196,,0.33122934438680895
1409,,0.33122934438680895
1634,,0.33122934438680895
1850,,0.33122934438680895
2054,,0.33122934438680895
2239,,0.33122934438680895
2442,,0.33122934438680895
2663,,0.33122934438680895
2884,,0.33122934438680895
3116,,0.33122934438680895
3349,,0.33122934438680895
399,,0.33518447273851104
572,,0.33518447273851104
763,,0.33518447273851104
981,,0.33518447273851104
1197,,0.33518447273851104
1410,,0.33518447273851104
1635,,0.33518447273851104
1851,,0.33518447273851104
2055,,0.33518447273851104
2240,,0.33518447273851104
2443,,0.33518447273851104
2664,,0.33518447273851104
2885,,0.33518447273851104
3117,,0.33518447273851104
3350,,0.33518447273851104
419,,0.3260486149906182
420,,0.3260486149906182
591,,0.3260486149906182
592,,0.3260486149906182
593,,0.3260486149906182
782,,0.3260486149906182
783,,0.3260486149906182
784,,0.3260486149906182
1000,,0.3260486149906182
1001,,0.3260486149906182
1002,,0.3260486149906182
1215,,0.3260486149906182
1216,,0.3260486149906182
1427,,0.3260486149906182
1428,,0.3260486149906182
1651,,0.3260486149906182
1652,,0.3260486149906182
1866,,0.3260486149906182
1867,,0.3260486149906182
2070,,0.3260486149906182
2071,,0.3260486149906182
2255,,0.3260486149906182
2256,,0.3260486149906182
2458,,0.3260486149906182
2459,,0.3260486149906182
2680,,0.3260486149906182
421,,0.29964115087151016
594,,0.29964115087151016
785,,0.29964115087151016
786,,0.29964115087151016
1003,,0.29964115087151016
422,,0.17654100848716592
595,,0.17654100848716592
423,,0.2241766436299959
424,,0.31296556830523925
596,,0.31296556830523925
597,,0.31296556830523925
598,,0.31296556830523925
599,,0.31296556830523925
600,,0.31296556830523925
787,,0.31296556830523925
788,,0.31296556830523925
789,,0.31296556830523925
790,,0.31296556830523925
791,,0.31296556830523925
425,,0.25175707224316496
426,,0.24721005488280087
431,,0.19296284742994102
432,,0.19296284742994102
433,,0.15596051029767258
434,,0.2878974302343083
601,,0.2878974302343083
602,,0.2878974302343083
603,,0.2878974302343083
604,,0.2878974302343083
605,,0.2878974302343083
606,,0.2878974302343083
607,,0.2878974302343083
792,,0.2878974302343083
1007,,0.2878974302343083
1008,,0.2878974302343083
1009,,0.2878974302343083
1010,,0.2878974302343083
435,,0.17557621464909545
436,,0.16906233342327776
437,,0.1627224666812585
440,,0.2843893843702622
441,,0.2885942154436761
442,,0.24076620660848425
443,,0.2766240230947306
444,,0.20244021184305727
445,,0.2404101063153799
446,,0.48568770405669237
447,,0.5414754565547047
448,,0.46988927686529197
449,,0.30347843957001663
618,,0.30347843957001663
619,,0.30347843957001663
620,,0.30347843957001663
621,,0.30347843957001663
622,,0.30347843957001663
450,,0.36716961630930134
623,,0.36716961630930134
624,,0.36716961630930134
451,,0.32163133782626263
452,,0.4204775340466114
453,,0.5720576876450696
454,,0.5560066594035742
455,,0.5593322713575425
456,,0.5497471079035489
457,,0.5946475060538547
458,,0.5266421953750545
459,,0.5203655928016073
460,,0.5414844923792508
461,,0.5285543847607943
462,,0.5349474634035214
463,,0.16775499734925156
464,,0.16777757238455257
465,,0.16782695651760143
466,,0.16803551588948473
467,,0.17167606568214036
468,,0.17116787294043542
469,,0.17113781531600636
470,,0.1716635648394381
471,,0.22175399972259524
472,,0.23658983126951763
473,,0.262402364768205
474,,0.17849764777963378
475,,0.17821915766376767
476,,0.318943061685808
477,,0.2698743991713155
478,,0.32421516245774945
479,,0.2048896374175236
480,,0.1231959677756454
481,,0.1231959677756454
482,,0.1231959677756454
483,,0.1231959677756454
484,,0.1276743542082096
485,,0.13207003704429812
486,,0.11183627915971517
487,,0.11624678795026884
488,,0.10181187078633347
489,,0.10181187078633347
490,,0.10181187078633347
491,,0.10181187078633347
492,,0.10181187078633347
493,,0.10181187078633347
494,,0.10181187078633347
495,,0.10181187078633347
496,,0.11510413097878983
497,,0.11986454451849203
498,,0.11986454451849203
499,,0.11986454451849203
500,,0.11986454451849203
501,,0.11529617005050273
502,,0.12914828097335362
503,,0.1
510,,0.14378250158348857
511,,0.14378250158348857
512,,0.14378250158348857
513,,0.14378250158348857
514,,0.14378250158348857
515,,0.14378250158348857
516,,0.14378250158348857
517,,0.14378250158348857
518,,0.14378250158348857
519,,0.14378250158348857
701,,0.14378250158348857
702,,0.14378250158348857
704,,0.14378250158348857
709,,0.14378250158348857
520,,0.11549150300620938
521,,0.1
522,,0.11296210059190974
523,,0.11182672027301452
524,,0.10914060100607562
525,,0.10633500718719649
526,,0.10245935141969623
527,,0.12122547231376059
528,,0.12165773560199973
529,,0.10975581515150937
530,,0.3974868061400146
531,,0.4430405878368485
532,,0.3214875065485062
722,,0.3214875065485062
723,,0.3214875065485062
724,,0.3214875065485062
942,,0.3214875065485062
943,,0.3214875065485062
944,,0.3214875065485062
945,,0.3214875065485062
1158,,0.3214875065485062
1159,,0.3214875065485062
1160,,0.3214875065485062
1161,,0.3214875065485062
1371,,0.3214875065485062
1372,,0.3214875065485062
1373,,0.3214875065485062
1374,,0.3214875065485062
1596,,0.3214875065485062
1597,,0.3214875065485062
1598,,0.3214875065485062
1599,,0.3214875065485062
1812,,0.3214875065485062
1813,,0.3214875065485062
1814,,0.3214875065485062
1815,,0.3214875065485062
533,,0.2351817649798453
534,,0.17657591704928835
535,,0.2504492665566458
536,,0.35616120031352283
725,,0.35616120031352283
726,,0.35616120031352283
727,,0.35616120031352283
728,,0.35616120031352283
729,,0.35616120031352283
730,,0.35616120031352283
731,,0.35616120031352283
732,,0.35616120031352283
733,,0.35616120031352283
734,,0.35616120031352283
735,,0.35616120031352283
736,,0.35616120031352283
737,,0.35616120031352283
946,,0.35616120031352283
947,,0.35616120031352283
948,,0.35616120031352283
949,,0.35616120031352283
950,,0.35616120031352283
951,,0.35616120031352283
952,,0.35616120031352283
953,,0.35616120031352283
954,,0.35616120031352283
955,,0.35616120031352283
956,,0.35616120031352283
957,,0.35616120031352283
958,,0.35616120031352283
959,,0.35616120031352283
960,,0.35616120031352283
1162,,0.35616120031352283
1163,,0.35616120031352283
1164,,0.35616120031352283
1165,,0.35616120031352283
1166,,0.35616120031352283
