ArcID,GCRC,Lon,Lat
391,391,-47.2500000000000,81.7500000000000
392,392,-46.7499999999999,81.7500000000000
393,393,-46.2500000000000,81.7500000000000
394,394,-45.7500000000000,81.7500000000000
395,395,-45.2500000000000,81.7500000000000
396,396,-44.7500000000000,81.7500000000000
397,397,-44.2500000000000,81.7500000000000
398,398,-43.7500000000000,81.7500000000000
399,399,-43.2500000000000,81.7500000000000
400,400,-42.7499999999999,81.7500000000000
401,401,-42.2500000000000,81.7500000000000
402,402,-41.7500000000000,81.7500000000000
403,403,-41.2500000000000,81.7500000000000
404,404,-40.7500000000000,81.7500000000000
405,405,-40.2500000000000,81.7500000000000
406,406,-39.7500000000000,81.7500000000000
407,407,-39.2500000000000,81.7500000000000
408,408,-38.7499999999999,81.7500000000000
409,409,-38.2500000000000,81.7500000000000
410,410,-37.7500000000000,81.7500000000000
411,411,-37.2500000000000,81.7500000000000
412,412,-36.7500000000000,81.7500000000000
413,413,-36.2500000000000,81.7500000000000
414,414,-35.7500000000000,81.7500000000000
415,415,-35.2500000000000,81.7500000000000
416,416,-34.7499999999999,81.7500000000000
417,417,-34.2500000000000,81.7500000000000
418,418,-33.7500000000000,81.7500000000000
419,419,-33.2500000000000,81.7500000000000
420,420,-32.7500000000000,81.7500000000000
421,421,-32.2500000000000,81.7500000000000
422,422,-31.7500000000000,81.7500000000000
423,423,-31.2500000000000,81.7500000000000
424,424,-30.7500000000000,81.7500000000000
425,425,-30.2500000000000,81.7500000000000
426,426,-29.7500000000000,81.7500000000000
427,427,-29.2500000000000,81.7500000000000
428,428,-28.7500000000000,81.7500000000000
429,429,-28.2500000000000,81.7500000000000
430,430,-27.7500000000000,81.7500000000000
431,431,-27.2500000000000,81.7500000000000
432,432,-26.7500000000000,81.7500000000000
433,433,-26.2500000000000,81.7500000000000
434,434,-25.7500000000000,81.7500000000000
435,435,-25.2500000000000,81.7500000000000
436,436,-24.7500000000000,81.7500000000000
437,437,-24.2500000000000,81.7500000000000
438,438,-23.7500000000000,81.7500000000000
439,439,-23.2500000000000,81.7500000000000
440,440,-22.7500000000000,81.7500000000000
441,441,-22.2500000000000,81.7500000000000
442,442,-21.7500000000000,81.7500000000000
443,443,-21.2499999999999,81.7500000000000
444,444,-20.7500000000000,81.7500000000000
445,445,-20.2500000000000,81.7500000000000
446,446,-19.7500000000000,81.7500000000000
447,447,-19.2500000000000,81.7500000000000
448,448,-18.7500000000000,81.7500000000000
449,449,-18.2500000000000,81.7500000000000
450,450,-17.7500000000000,81.7500000000000
451,451,-17.2499999999999,81.7500000000000
452,452,-16.7500000000000,81.7500000000000
453,453,-16.2500000000000,81.7500000000000
454,454,-15.7500000000000,81.7500000000000
455,455,-15.2500000000000,81.7500000000000
456,456,-14.7500000000000,81.7500000000000
457,457,-14.2500000000000,81.7500000000000
458,458,-13.7500000000000,81.7500000000000
459,459,-13.2499999999999,81.7500000000000
460,460,-12.7500000000000,81.7500000000000
461,461,-12.2500000000000,81.7500000000000
462,462,-11.7500000000000,81.7500000000000
463,463,57.7500000000000,81.7500000000000
464,464,58.2500000000001,81.7500000000000
465,465,58.7500000000000,81.7500000000000
466,466,59.2500000000000,81.7500000000000
467,467,62.2500000000000,81.7500000000000
468,468,62.7500000000000,81.7500000000000
469,469,63.2500000000001,81.7500000000000
470,470,63.7500000000000,81.7500000000000
471,471,-94.2500000000000,81.2500000000000
472,472,-93.7500000000000,81.2500000000000
473,473,-93.2500000000000,81.2500000000000
474,474,-92.7500000000000,81.2500000000000
475,475,-92.2500000000000,81.2500000000000
476,476,-91.7500000000000,81.2500000000000
477,477,-90.7500000000000,81.2500000000000
478,478,-90.2500000000000,81.2500000000000
479,479,-89.7500000000000,81.2500000000000
480,480,-89.2500000000000,81.2500000000000
481,481,-88.7500000000000,81.2500000000000
482,482,-88.2500000000000,81.2500000000000
483,483,-87.7500000000000,81.2500000000000
484,484,-87.2500000000000,81.2500000000000
485,485,-86.7500000000000,81.2500000000000
486,486,-86.2500000000000,81.2500000000000
487,487,-85.7500000000000,81.2500000000000
488,488,-85.2500000000000,81.2500000000000
489,489,-84.7500000000000,81.2500000000000
490,490,-84.2500000000000,81.2500000000000
491,491,-83.7500000000000,81.2500000000000
492,492,-83.2500000000000,81.2500000000000
493,493,-82.7500000000000,81.2500000000000
494,494,-82.2500000000000,81.2500000000000
495,495,-81.7500000000000,81.2500000000000
496,496,-81.2500000000000,81.2500000000000
497,497,-80.7500000000000,81.2500000000000
498,498,-80.2500000000000,81.2500000000000
499,499,-79.7500000000000,81.2500000000000
500,500,-79.2500000000000,81.2500000000000
501,501,-78.7500000000000,81.2500000000000
502,502,-78.2500000000000,81.2500000000000
503,503,-77.7500000000000,81.2500000000000
504,504,-77.2500000000000,81.2500000000000
505,505,-76.7500000000000,81.2500000000000
506,506,-76.2500000000000,81.2500000000000
507,507,-75.7500000000000,81.2500000000000
508,508,-75.2500000000000,81.2500000000000
509,509,-74.7500000000000,81.2500000000000
510,510,-74.2500000000000,81.2500000000000
511,511,-73.7500000000000,81.2500000000000
512,512,-73.2500000000000,81.2500000000000
513,513,-72.7500000000000,81.2500000000000
514,514,-72.2500000000000,81.2500000000000
515,515,-71.7500000000000,81.2500000000000
516,516,-71.2500000000000,81.2500000000000
517,517,-70.7500000000000,81.2500000000000
518,518,-70.2500000000000,81.2500000000000
519,519,-69.7500000000000,81.2500000000000
520,520,-69.2500000000000,81.2500000000000
521,521,-68.7500000000000,81.2500000000000
522,522,-68.2500000000000,81.2500000000000
523,523,-67.7500000000000,81.2500000000000
524,524,-67.2500000000000,81.2500000000000
525,525,-66.7500000000000,81.2500000000000
526,526,-66.2500000000000,81.2500000000000
527,527,-65.7500000000000,81.2500000000000
528,528,-65.2500000000000,81.2500000000000
529,529,-64.7500000000000,81.2500000000000
530,530,-64.2500000000000,81.2500000000000
531,531,-63.7500000000000,81.2500000000000
532,532,-63.2500000000000,81.2500000000000
533,533,-62.7500000000000,81.2500000000000
534,534,-62.2500000000000,81.2500000000000
535,535,-61.7500000000000,81.2500000000000
536,536,-61.2500000000000,81.2500000000000
537,537,-60.7500000000000,81.2500000000000
538,538,-60.2500000000000,81.2500000000000
539,539,-59.7500000000000,81.2500000000000
540,540,-59.2500000000000,81.2500000000000
541,541,-58.7500000000000,81.2500000000000
542,542,-58.2500000000000,81.2500000000000
543,543,-57.7500000000000,81.2500000000000
544,544,-57.2500000000000,81.2500000000000
545,545,-56.7500000000000,81.2500000000000
546,546,-56.2500000000000,81.2500000000000
547,547,-55.7500000000000,81.2500000000000
548,548,-55.2500000000000,81.2500000000000
549,549,-54.7500000000000,81.2500000000000
550,550,-54.2500000000000,81.2500000000000
551,551,-53.7500000000000,81.2500000000000
552,552,-53.2500000000000,81.2500000000000
553,553,-52.7500000000000,81.2500000000000
554,554,-52.2500000000000,81.2500000000000
555,555,-51.7500000000000,81.2500000000000
556,556,-51.2500000000000,81.2500000000000
557,557,-50.7499999999999,81.2500000000000
558,558,-50.2500000000000,81.2500000000000
559,559,-49.7500000000000,81.2500000000000
560,560,-49.2500000000000,81.2500000000000
561,561,-48.7500000000000,81.2500000000000
562,562,-48.2500000000000,81.2500000000000
563,563,-47.7500000000000,81.2500000000000
564,564,-47.2500000000000,81.2500000000000
565,565,-46.7499999999999,81.2500000000000
566,566,-46.2500000000000,81.2500000000000
567,567,-45.7500000000000,81.2500000000000
568,568,-45.2500000000000,81.2500000000000
569,569,-44.7500000000000,81.2500000000000
570,570,-44.2500000000000,81.2500000000000
571,571,-43.7500000000000,81.2500000000000
572,572,-43.2500000000000,81.2500000000000
573,573,-42.7499999999999,81.2500000000000
574,574,-42.2500000000000,81.2500000000000
575,575,-41.7500000000000,81.2500000000000
576,576,-41.2500000000000,81.2500000000000
577,577,-40.7500000000000,81.2500000000000
578,578,-40.2500000000000,81.2500000000000
579,579,-39.7500000000000,81.2500000000000
580,580,-39.2500000000000,81.2500000000000
581,581,-38.7499999999999,81.2500000000000
582,582,-38.2500000000000,81.2500000000000
583,583,-37.7500000000000,81.2500000000000
584,584,-37.2500000000000,81.2500000000000
585,585,-36.7500000000000,81.2500000000000
586,586,-36.2500000000000,81.2500000000000
587,587,-35.7500000000000,81.2500000000000
588,588,-35.2500000000000,81.2500000000000
589,589,-34.7499999999999,81.2500000000000
590,590,-34.2500000000000,81.2500000000000
591,591,-33.7500000000000,81.2500000000000
592,592,-33.2500000000000,81.2500000000000
593,593,-32.7500000000000,81.2500000000000
594,594,-32.2500000000000,81.2500000000000
595,595,-31.7500000000000,81.2500000000000
596,596,-31.2500000000000,81.2500000000000
597,597,-30.7500000000000,81.2500000000000
598,598,-30.2500000000000,81.2500000000000
599,599,-29.7500000000000,81.2500000000000
600,600,-29.2500000000000,81.2500000000000
601,601,-28.7500000000000,81.2500000000000
602,602,-28.2500000000000,81.2500000000000
603,603,-27.7500000000000,81.2500000000000
604,604,-27.2500000000000,81.2500000000000
605,605,-26.7500000000000,81.2500000000000
606,606,-26.2500000000000,81.2500000000000
607,607,-25.7500000000000,81.2500000000000
608,608,-25.2500000000000,81.2500000000000
609,609,-24.7500000000000,81.2500000000000
610,610,-24.2500000000000,81.2500000000000
611,611,-23.7500000000000,81.2500000000000
612,612,-23.2500000000000,81.2500000000000
613,613,-22.7500000000000,81.2500000000000
614,614,-22.2500000000000,81.2500000000000
615,615,-21.7500000000000,81.2500000000000
616,616,-21.2499999999999,81.2500000000000
617,617,-20.7500000000000,81.2500000000000
618,618,-20.2500000000000,81.2500000000000
619,619,-19.7500000000000,81.2500000000000
620,620,-19.2500000000000,81.2500000000000
621,621,-18.7500000000000,81.2500000000000
622,622,-18.2500000000000,81.2500000000000
623,623,-17.7500000000000,81.2500000000000
624,624,-17.2499999999999,81.2500000000000
625,625,-16.7500000000000,81.2500000000000
626,626,-16.2500000000000,81.2500000000000
627,627,-15.7500000000000,81.2500000000000
628,628,-15.2500000000000,81.2500000000000
629,629,-14.7500000000000,81.2500000000000
630,630,-14.2500000000000,81.2500000000000
631,631,-13.7500000000000,81.2500000000000
632,632,-13.2499999999999,81.2500000000000
633,633,-12.7500000000000,81.2500000000000
634,634,-12.2500000000000,81.2500000000000
635,635,-11.7500000000000,81.2500000000000
636,636,-11.2500000000000,81.2500000000000
637,637,54.7500000000000,81.2500000000000
638,638,55.7500000000000,81.2500000000000
639,639,56.2500000000000,81.2500000000000
640,640,56.7500000000001,81.2500000000000
641,641,57.2500000000000,81.2500000000000
642,642,57.7500000000000,81.2500000000000
643,643,58.2500000000001,81.2500000000000
644,644,60.7500000000000,81.2500000000000
645,645,61.2500000000000,81.2500000000000
646,646,61.7500000000001,81.2500000000000
647,647,64.2500000000000,81.2500000000000
648,648,64.7500000000001,81.2500000000000
649,649,65.2500000000000,81.2500000000000
650,650,89.7500000000000,81.2500000000000
651,651,90.2500000000001,81.2500000000000
652,652,90.7500000000000,81.2500000000000
653,653,91.2500000000000,81.2500000000000
654,654,94.2500000000000,81.2500000000000
655,655,94.7500000000001,81.2500000000000
656,656,95.2500000000001,81.2500000000000
657,657,95.7500000000000,81.2500000000000
658,658,96.2500000000000,81.2500000000000
659,659,-96.2500000000000,80.7500000000000
660,660,-95.7500000000000,80.7500000000000
661,661,-95.2500000000000,80.7500000000000
662,662,-94.7500000000000,80.7500000000000
663,663,-94.2500000000000,80.7500000000000
664,664,-93.7500000000000,80.7500000000000
665,665,-93.2500000000000,80.7500000000000
666,666,-92.7500000000000,80.7500000000000
